id,name,date,region,country,division,location,divergence,clade,pango lineage,emerging lineage,S1 mutations,current frequency,logistic growth,mutational fitness,submitting lab,originating lab,numdate
1624,hCoV-19/Ghana/WACCBIP-GS1132/2021,2021/06/28,Africa,Ghana,Greater Accra,Accra,40.0,21J (Delta),B.1.617.2,21J (Delta),9.0,0.0,0.0,1.0319692,"WACCBIP, University of Ghana, Volta Road, Legon-Accra, Ghana","WACCBIP, University of Ghana, Accra, Ghana",1.4890137
1561,hCoV-19/Indonesia/JB-GS-FKUNPAD-COV0044/2021,2021/09/15,Asia,Indonesia,West Java,,40.0,21J (Delta),AY.23,21J (Delta),7.0,0.0,0.0,0.8870083,"Laboratorium Genetik Molekuler, Biomedik Lanjut, FK UNPAD",Laboratorium Biomolekuler RSUD Al Ihsan,1.7054443
1410,hCoV-19/Mexico/SIN-InDRE_FB50601_S9538/2021,2021/10/25,North America,Mexico,Sinaloa,,40.0,21I (Delta),AY.26,21I (Delta),8.0,0.0,0.0,0.8324231,Instituto de Diagnostico y Referencia Epidemiologicos (INDRE),LESP Sinaloa,1.8150635
1381,hCoV-19/CzechRepublic/IMG15N_10507/2021,2021/08/15,Europe,Czech Republic,Central Bohemian Region,,40.0,21I (Delta),AY.68,21I (Delta),10.0,0.0,0.0,0.80324715,Institute of Molecular Genetics CAS,National Institute of Public Health,1.6206055
1369,hCoV-19/Australia/WA787/2021,2021/08/23,Oceania,Australia,Western Australia,,40.0,21A (Delta),AY.30,21A (Delta),7.0,0.0,0.0,0.6724633,PathWest Laboratory Medicine WA Microbial Surveillance Unit,PathWest Laboratory Medicine WA,1.642456
1362,hCoV-19/Thailand/DMSc-01920/2021,2021/08/07,Asia,Thailand,Bangkok,,40.0,21A (Delta),AY.30,21A (Delta),7.0,0.0,0.0,0.6988203,"Division of Genomic Medicine and Innovation support,Department of Medical Sciences, Ministry of Public Health, Thailand",Public Health Center 53,1.5986328
1357,hCoV-19/SierraLeone/CPHRL-109/2021,2021/07/06,Africa,Sierra Leone,Sierra Leone,,40.0,21A (Delta),B.1.617.2,21A (Delta),8.0,0.0,0.0,0.68792135,Central Public Health Reference Laboratory,China P3 Laboratory,1.5109863
1353,hCoV-19/SierraLeone/SL36/2021,2021/06/07,Africa,Sierra Leone,Sierra Leone,,40.0,21A (Delta),B.1.617.2,21A (Delta),8.0,0.0,0.0,0.7093024,"State Key Laboratory of Pathogen and Biosecurity, Beijing Institute of Microbiology and Epidemiology","State Key Laboratory of Pathogen and Biosecurity, Beijing Institute of Microbiology and Epidemiology",1.4315186
479,hCoV-19/Canada/NB-NML-42061/2021,2021/04/07,North America,Canada,New Brunswick,,40.0,20A,B.1.36,20A,2.0,0.0,0.0,0.098443896,National Microbiology Laboratory (NML),NB-Hôpital Georges L. Dumont,1.2644043
382,hCoV-19/Curacao/CW-RIVM-40804/2021,2021/06/08,South America,Curacao,Curacao,,40.0,21H (Mu),B.1.621.1,21H (Mu),8.0,0.0,0.0,0.5865613,National Institute for Public Health and the Environment (RIVM),Dutch COVID-19 response team,1.4342041
381,hCoV-19/DominicanRepublic/UNIBE002/2021,2021/06/10,North America,Dominican Republic,Dominican Republic,,40.0,21H (Mu),B.1.621.1,21H (Mu),8.0,0.0,0.0,0.43003055,"Instituto de Medicina Tropical & Salud Global, Universidad Iberoamericana (UNIBE)","Instituto de Medicina Tropical & Salud Global, Universidad Iberoamericana (UNIBE)",1.4396973
380,hCoV-19/Bonaire/BQ-RIVM-42355/2021,2021/06/26,South America,Bonaire,Bonaire,,40.0,21H (Mu),B.1.621.1,21H (Mu),6.0,0.0,0.0,0.5487459,National Institute for Public Health and the Environment (RIVM),Dutch COVID-19 response team,1.4835205
236,hCoV-19/Honduras/373499/2021,2021/06/10,North America,Honduras,El Paraíso,,40.0,20A,XB,20A,6.0,0.0,0.0,0.5598414,"Genomics and Proteomics Departament, Gorgas Memorial Institute For Health Studies",Laboratorio Nacional de Vigilancia de la Salud – Sección de Virologia,1.4396973
3616,hCoV-19/Belize/CML-128/2021,2021/06/19,North America,Belize,Orange Walk,,41.0,"20I (Alpha, V1)",B.1.1.7,"20I (Alpha, V1)",7.0,0.0,0.0,0.43390602,Baylor College of Medicine,Central Medical Laboratory,1.4643555
3572,hCoV-19/Iceland/11910/2021,2021/06/08,Europe,Iceland,Capital Region,Reykjavik,41.0,"20I (Alpha, V1)",B.1.1.7,"20I (Alpha, V1)",7.0,0.0,0.0,0.5345925,deCODE genetics,The National University Hospital of Iceland,1.4342041
3546,hCoV-19/BosniaandHerzegovina/20360/2021,2021/03/26,Europe,Bosnia and Herzegovina,Republic of Srpska,Visegrad,41.0,"20I (Alpha, V1)",B.1.1.7,"20I (Alpha, V1)",7.0,0.0,0.0,0.42596003,Public Health Institute of Republic of Srpska,University Hospital Foca,1.2315674
3536,hCoV-19/Cambodia/01-2106285737/2021,2021/06/29,Asia,Cambodia,Cambodia,,41.0,"20I (Alpha, V1)",B.1.1.7,"20I (Alpha, V1)",7.0,0.0,0.0,0.40790713,"Virology Unit, Institut Pasteur du Cambodge",Banteay Meanchey Regional Laboratory,1.4918213
3533,hCoV-19/Cambodia/316199/2021,2021/03/13,Asia,Cambodia,Cambodia,,41.0,"20I (Alpha, V1)",B.1.1.7,"20I (Alpha, V1)",6.0,0.0,0.0,0.40786412,"Virology Unit, Institut Pasteur du Cambodge","Virology Unit, Institut Pasteur du Cambodge",1.1959229
3510,hCoV-19/USA/AL-CDC-ASC210062805/2021,2021/05/11,North America,USA,Alabama,,41.0,"20I (Alpha, V1)",B.1.1.7,"20I (Alpha, V1)",6.0,0.0,0.0,0.40658182,"Centers for Disease Control and Prevention Division of Viral Diseases, Pathogen Discovery",Aegis Sciences Corporation,1.357544
3506,hCoV-19/Belarus/HM-CRIE-L219T0034u/2021,2021/05/24,Europe,Belarus,Minsk,,41.0,"20I (Alpha, V1)",B.1.1.7,"20I (Alpha, V1)",7.0,0.0,0.0,0.40290967,Group of Genomics and Postgenomic Technologies of Central Research Institute of Epidemiology,The Republican Research and Practical Center for Epidemiology and Microbiology (RRPCEM),1.3931885
3505,hCoV-19/USA/SC-CDC-LC0058479/2021,2021/05/07,North America,USA,South Carolina,,41.0,"20I (Alpha, V1)",B.1.1.7,"20I (Alpha, V1)",6.0,0.0,0.0,0.40577674,"Centers for Disease Control and Prevention Division of Viral Diseases, Pathogen Discovery",Laboratory Corporation of America,1.3465576
3504,hCoV-19/USA/MS-UMMC-X3E5-210999019437/2021,2021/05/10,North America,USA,Mississippi,,41.0,"20I (Alpha, V1)",B.1.1.7,"20I (Alpha, V1)",6.0,0.0,0.0,0.37954333,"University of Mississippi Medical Center, Molecular and Genomics Core Facility",MS Public Health Laboratory,1.3547363
3479,hCoV-19/Canada/MB-CPL-283734/2021,2021/06/25,North America,Canada,Manitoba,,41.0,"20I (Alpha, V1)",B.1.1.7,"20I (Alpha, V1)",6.0,0.0,0.0,0.40857702,Manitoba Cadham Provincial Laboratory,MB-Cadham Provincial laboratory,1.480835
3477,hCoV-19/Poland/WGS-CoV_PZH-GUM-1319/2021,2021/05/14,Europe,Poland,Pomorskie,,41.0,"20I (Alpha, V1)",B.1.1.7,"20I (Alpha, V1)",6.0,0.0,0.0,0.39350748,"1. Tricity SARS-CoV-2 sequencing consortium: University of Gdansk, Medical University of Gdansk, Vaxican Ltd., Invicta Ltd. 2. National Institute of Public Health - National Institute of Hygiene, Warsaw, Poland",WSSE w Gdańsku,1.3657227
3460,hCoV-19/Bahamas/18014-GMI/2021,2021/06/29,North America,Bahamas,Bahamas,,41.0,"20I (Alpha, V1)",B.1.1.7,"20I (Alpha, V1)",5.0,0.0,0.0,0.41536418,"Genomics and Proteomics Departament, Gorgas Memorial Institute For Health Studies",Reference Laboratory of the Ministry of Health Royal Victoria Gardens,1.4918213
3374,hCoV-19/Philippines/PH-PGC-60591/2021,2021/07/13,Asia,Philippines,Cagayan Valley,,41.0,"20I (Alpha, V1)",B.1.1.7,"20I (Alpha, V1)",7.0,0.0,0.0,0.51344335,Philippine Genome Center,Cagayan Valley Medical Center Molecular Laboratory,1.5301514
3284,hCoV-19/Latvia/2105067108/2021,2021/05/20,Europe,Latvia,Latvia,,41.0,"20I (Alpha, V1)",B.1.1.7,"20I (Alpha, V1)",6.0,0.0,0.0,0.3613123,"Riga East Clinical University Hospital, National Microbiology Reference Laboratory",Riga East Clinical University Hospital,1.3822021
2824,hCoV-19/Paraguay/WOR12903A774/2021,2021/06/19,South America,Paraguay,Paraguay,,41.0,"20J (Gamma, V3)",P.1,"20J (Gamma, V3)",10.0,0.0,0.0,0.49887404,"Viral Special Pathogens Branch, Centers for Disease Control and Prevention",Laboratorio Central de Salud Publica,1.4643555
2809,hCoV-19/Germany/BY-RKI-I-175558/2021,2021/06/04,Europe,Germany,Bavaria,,41.0,"20J (Gamma, V3)",P.1.16,"20J (Gamma, V3)",10.0,0.0,0.0,0.47134802,Robert Koch Institute,amedes MVZ für Laboratoriumsmedizin Fürstenfeldbruck,1.4233398
2805,hCoV-19/TrinidadandTobago/66777/2021,2021/05/05,South America,Trinidad and Tobago,Trinidad and Tobago,,41.0,"20J (Gamma, V3)",P.1,"20J (Gamma, V3)",10.0,0.0,0.0,0.59108657,"Carrington Lab, Department of Preclinical Sciences, Faculty of Medical Sciences, The University of the West Indies, St Augustine Campus",The Caribbean Public Health Agency,1.3410645
2796,hCoV-19/Bolivia/SAN-CABANA-PE-UPCH-2224/2021,2021/05/23,South America,Bolivia,Santa Cruz BO,,41.0,"20J (Gamma, V3)",P.1,"20J (Gamma, V3)",10.0,0.0,0.0,0.47380328,"Laboratorio de Genómica Microbiana, Universidad Peruana Cayetano Heredia",Laboratorio de Diagnóstico e Investigación BIOSCIENCE SRL,1.3903809
2760,hCoV-19/Australia/QLD1947/2021,2021/06/19,Oceania,Australia,Queensland,,41.0,21E (Theta),P.3,21E (Theta),7.0,0.0,0.0,0.4844379,Queensland Health Forensic and Scientific Services,Queensland Health Forensic and Scientific Services,1.4643555
2703,hCoV-19/Guatemala/ASI4172/2021,2021/07/03,North America,Guatemala,Chiquimula,Chiquimula,41.0,21G (Lambda),C.37,21G (Lambda),9.0,0.0,0.0,0.56810427,"Asociación de Salud Integral / Clínica Familiar ""Luis Ángel García""",Laboratorio Nacional de Salud,1.5026855
2687,hCoV-19/Benin/415534/2021,2021/05/24,Africa,Benin,Cotonou,,41.0,20D,C.36.3,20D,6.0,0.0,0.0,0.48002535,Institut für Virologie - Institute of Virology - Charite,Laboratoire des Fièvres Hémorragiques Virales du Benin,1.3931885
2327,hCoV-19/Ukraine/1-68777/2022,2022/01/10,Europe,Ukraine,Uzhgorod,,41.0,21J (Delta),AY.43,21J (Delta),8.0,0.0,0.0,0.9504159,The Institute of Molecular Biology and Genetics of NASU,SI «Public Health Center of MHU»,2.026001
2318,hCoV-19/Slovakia/UKBA-6687/2021,2021/10/29,Europe,Slovakia,Bratislava,,41.0,21J (Delta),AY.43,21J (Delta),8.0,0.0,0.0,0.9444771,"Faculty of Mathematics, Physics and Informatics, Comenius University, Bratislava","Institute of Virology, Biomedical Research Center of the Slovak Academy of Sciences, Bratislava",1.8260498
2317,hCoV-19/Montenegro/CO-5796412102/2021,2021/12/06,Europe,Montenegro,Berane,,41.0,21J (Delta),AY.43,21J (Delta),9.0,0.0,0.0,0.9474286,Eurofins Genomics Europe Sequencing GmbH,"Laboratory for Molecular Diagnostics,IPHMN",1.9301758
2302,hCoV-19/HongKong/WHP5074/2021,2021/12/03,Asia,Hong Kong,Hong Kong,,41.0,21J (Delta),AY.43,21J (Delta),9.0,0.0,0.0,0.94452304,"School of Public Health, The University of Hong Kong",Hong Kong Department of Health,1.921875
2251,hCoV-19/Australia/NT380/2021,2021/08/25,Oceania,Australia,Northern Territory,,41.0,21J (Delta),AY.4,21J (Delta),10.0,0.0,0.0,0.9900081,Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL),Royal Darwin Hospital Pathology,1.6479492
2220,hCoV-19/Sweden/SUS0006199/2021,2021/11/22,Europe,Sweden,Skane,,41.0,21J (Delta),AY.46.6,21J (Delta),8.0,0.0,0.0,0.936719,Section for Molecular Diagnostics,"Clinical Microbiology, Infection Prevention and Control",1.8917236
2175,hCoV-19/Japan/PG-167197/2021,2021/10/19,Asia,Japan,Osaka,,41.0,21J (Delta),AY.29.2,21J (Delta),10.0,0.0,0.0,1.1198279,"Pathogen Genomics Center, National Institute of Infectious Diseases","Pathogen Genomics Center, National Institute of Infectious Diseases",1.798584
2163,hCoV-19/Bermuda/WR-NYGC-NOV-6024-JUCR592/2021,2021/11/24,North America,Bermuda,Warwick,,41.0,21J (Delta),AY.103,21J (Delta),8.0,0.0,0.0,0.92227155,New York Genome Center,Bermuda Molecular Diagnostics and Research Laboratory,1.8972168
2157,hCoV-19/Paraguay/262176/2021,2021/10/12,South America,Paraguay,Presidente Hayes,Villa Hayes,41.0,21J (Delta),AY.103,21J (Delta),7.0,0.0,0.0,0.8924552,Laboratorio Central de Salud Pública,Hospital Regional Villa Hayes,1.779419
2133,hCoV-19/USA/AR-CDC-ASC210711357/2021,2021/11/19,North America,USA,Arkansas,,41.0,21J (Delta),AY.120.1,21J (Delta),9.0,0.0,0.0,0.95857066,"Centers for Disease Control and Prevention Division of Viral Diseases, Pathogen Discovery",Aegis Sciences Corporation,1.8835449
2107,hCoV-19/NewZealand/21CV3724/2021,2021/12/07,Oceania,New Zealand,Taranaki,,41.0,21J (Delta),AY.39.1.1,21J (Delta),10.0,0.0,0.0,0.99690413,Institute of Environmental Science and Research (ESR),Wellington Hospital SCL (WN),1.9328613
2068,hCoV-19/Nigeria/NCDC-NR170/2021,2021/07/20,Africa,Nigeria,Delta,,41.0,21J (Delta),AY.36,21J (Delta),11.0,0.0,0.0,1.1050934,"National Reference Laboratory, Nigeria Centre for Disease Control",Molecular Diagnostics Laboratory,1.5493164
2064,hCoV-19/Nigeria/CV3167/2021,2021/09/27,Africa,Nigeria,Rivers,,41.0,21J (Delta),AY.36,21J (Delta),11.0,0.0,0.0,1.1606591,"Africa Centre for Excellence for Genomics of Infectious Diseases (ACEGID), Redeemer’s University",Rivers State University Teaching Hospital (RSUTH),1.7384033
2021,hCoV-19/Mexico/CHP-INMEGEN-36-167/2021,2021/11/03,North America,Mexico,Chiapas,,41.0,21J (Delta),AY.25.1,21J (Delta),8.0,0.0,0.0,1.0147048,Instituto Nacional de Medicina Genomica,Salud Digna,1.8397217
2004,hCoV-19/USA/GA-CDC-STM-NXH8JP55B/2021,2021/12/10,North America,USA,Georgia,,41.0,21J (Delta),AY.25,21J (Delta),8.0,0.0,0.0,0.92183834,"Centers for Disease Control and Prevention Division of Viral Diseases, Pathogen Discovery",Helix,1.94104
2001,hCoV-19/USA/ND-NDDH-5126/2021,2021/10/06,North America,USA,North Dakota,,41.0,21J (Delta),AY.25,21J (Delta),9.0,0.0,0.0,0.9534654,"North Dakota Department of Health, Public Health Laboratory","North Dakota Department of Health, Public Health Laboratory",1.7630615
1981,hCoV-19/Namibia/N17397/2021,2021/11/08,Africa,Namibia,ǁKaras,,41.0,21J (Delta),AY.91,21J (Delta),8.0,0.0,0.0,0.88388264,National Institute for Communicable Diseases of the National Health Laboratory Service,Namibia Institute of Pathology (NIP),1.8533936
1949,hCoV-19/Heilongjiang/IVDC-HEB-514/2021,2021/12/03,Asia,China,Heilongjiang,Haerbin,41.0,21J (Delta),AY.122,21J (Delta),8.0,0.0,0.0,0.91664547,"National Institute for Viral Disease Control and Prevention, China CDC",Heilongjiang Center for Disease Control and Prevention,1.921875
1948,hCoV-19/Heilongjiang/IVDC-HEB-515/2021,2021/12/04,Asia,China,Heilongjiang,Haerbin,41.0,21J (Delta),AY.122,21J (Delta),8.0,0.0,0.0,0.91664547,"National Institute for Viral Disease Control and Prevention, China CDC",Heilongjiang Center for Disease Control and Prevention,1.9246826
1941,hCoV-19/Macedonia/54159/2021,2021/11/05,Europe,North Macedonia,Gevgelija,,41.0,21J (Delta),AY.122,21J (Delta),8.0,0.0,0.0,0.9288108,"Laboratory of Virology - Institute of Public Health Skopje, Macedonia","Laboratory of Virology - Institute of Public Health Skopje, Macedonia",1.8452148
1915,hCoV-19/Seychelles/SS3631/2021,2021/09/23,Africa,Seychelles,Seychelles,,41.0,21J (Delta),AY.122,21J (Delta),8.0,0.0,0.0,0.9272437,"KEMRI-Wellcome Trust Research Programme,Kilifi",Seychelles Public Health Laboratory,1.727417
1895,hCoV-19/Armenia/IMB4-18/2021,2021/07/06,Asia,Armenia,Armenia,,41.0,21J (Delta),AY.122,21J (Delta),9.0,0.0,0.0,0.91676533,"Institute of Molecular Biology NAS RA, Republic of Armenia, Department of Bioengineering, BioinformaticsInstitute and Molecular Biology IBMPh RAU, Republic of Armenia","National Center of Disease Control and Prevention of the Republic of Armenia, Davidyants Laboratories, Yerevan, Armenia",1.5109863
1878,hCoV-19/Guatemala/ASI4489/2021,2021/09/12,North America,Guatemala,Sacatepequez,Pastores,41.0,21J (Delta),AY.100,21J (Delta),9.0,0.0,0.0,0.9838231,"Asociación de Salud Integral / Clínica Familiar ""Luis Ángel García""",Laboratorio Nacional de Salud,1.6972656
1843,hCoV-19/Guatemala/ASI4446/2021,2021/09/02,North America,Guatemala,Suchitepequez,,41.0,21J (Delta),AY.113,21J (Delta),9.0,0.0,0.0,0.9699744,"Asociación de Salud Integral / Clínica Familiar ""Luis Ángel García""",Laboratorio Nacional de Salud,1.6699219
1838,hCoV-19/Brazil/GO-HLAGYN-1882037/2021,2021/09/15,South America,Brazil,Goiás,Aparecida de Goiania,41.0,21J (Delta),AY.99.2,21J (Delta),7.0,0.0,0.0,0.9165533,HLAGYN - Laboratorio de Imunologia de Transplantes de Goias,HLAGYN - Laboratorio de Imunologia de Transplantes de Goias,1.7054443
1812,hCoV-19/Philippines/PH-RITM-920/2021,2021/11/15,Asia,Philippines,Mimaropa,,41.0,21J (Delta),AY.122,21J (Delta),8.0,0.0,0.0,0.8731678,Research Institute for Tropical Medicine,OTHERS - MARINDUQUE PROVINCIAL HEALTH OFFICE,1.8725586
1803,hCoV-19/Syria/Northwest-0002/2021,2021/12/01,Asia,Syria,Aleppo,Afrin,41.0,21J (Delta),AY.121,21J (Delta),8.0,0.0,0.0,1.0473002,Turkey / Ankara lab,EWARN's Lab,1.9163818
1800,hCoV-19/Syria/Northwest-0030/2021,2021/12/09,Asia,Syria,Aleppo,Jisr-Ash-Shugur (Aleppo),41.0,21J (Delta),AY.121,21J (Delta),10.0,0.0,0.0,1.0268799,Ministry of Health Turkey,EWARN's Lab,1.9383545
1785,hCoV-19/USA/NE-CDC-ASC210246620/2021,2021/07/24,North America,USA,Nebraska,,41.0,21J (Delta),AY.3,21J (Delta),7.0,0.0,0.0,0.92874485,"Centers for Disease Control and Prevention Division of Viral Diseases, Pathogen Discovery",Aegis Sciences Corporation,1.5603027
1777,hCoV-19/NewZealand/21CV0597/2021,2021/09/28,Oceania,New Zealand,Wellington,Capital and Coast,41.0,21J (Delta),AY.3,21J (Delta),9.0,0.0,0.0,0.99518853,Institute of Environmental Science and Research (ESR),Wellington SCL (WN),1.7410889
1771,hCoV-19/Djibouti/NAMRU3_D449/2021,2021/09/16,Africa,Djibouti,Djibouti,,41.0,21J (Delta),B.1.617.2,21J (Delta),10.0,0.0,0.0,0.95929146,Naval Medical Research Center Biological Defense Research Directorate,Naval Medical Research Unit No. 3,1.708252
1754,hCoV-19/Bonaire/BQ-RIVM-71696/2021,2021/11/23,South America,Bonaire,Bonaire,,41.0,21J (Delta),AY.42.1,21J (Delta),9.0,0.0,0.0,0.9005158,National Institute for Public Health and the Environment (RIVM),Dutch COVID-19 response team,1.8945312
1728,hCoV-19/Maldives/MAV87328/2021,2021/10/25,Asia,Maldives,Meemu Atoll,Muli,41.0,21J (Delta),AY.95,21J (Delta),11.0,0.0,0.0,0.8790915,Indira Gandhi Memorial Hospital,Indira Gandhi Memorial Hospital,1.8150635
1718,hCoV-19/Morocco/625/2022,2022/02/12,Africa,Morocco,Fez-Meknes,,41.0,21J (Delta),AY.33,21J (Delta),12.0,0.0,0.0,0.92717993,National Institute of Hygiene,NIC at NIH,2.116455
1699,hCoV-19/Chad/TCH-33/2021,2021/07/29,Africa,Chad,N'Djamena,,41.0,21J (Delta),AY.92,21J (Delta),9.0,0.0,0.0,0.98429424,"Pathogen Genomics Lab, National Institute for Biomedical Research (INRB)",Ministère de Santé Publique et de la Solidarité Nationale,1.5739746
1683,hCoV-19/HongKong/CH21138221/2021,2021/10/30,Asia,Hong Kong,Hong Kong,,41.0,21J (Delta),B.1.617.2,21J (Delta),9.0,0.0,0.0,0.96314794,Hong Kong Department of Health,Quarantine Camp,1.8287354
1674,hCoV-19/Bahrain/21921777477_S6_L001/2021,2021/10/26,Asia,Bahrain,Bahrain,,41.0,21J (Delta),AY.112,21J (Delta),9.0,0.0,0.0,0.93644994,"Communicable Disease Laboratory, Public Health Directorate","Communicable Disease Laboratory, Public Health Directorate",1.817749
1659,hCoV-19/USA/SD-CDC-2-5173535/2021,2021/11/02,North America,USA,South Dakota,,41.0,21J (Delta),AY.44,21J (Delta),8.0,0.0,0.0,0.89439213,"Centers for Disease Control and Prevention Division of Viral Diseases, Pathogen Discovery",SD Public Health Laboratory,1.8370361
1650,hCoV-19/Bolivia/SAN-CABANA-PE-UPCH-2295/2021,2021/10/28,South America,Bolivia,Santa Cruz BO,,41.0,21J (Delta),AY.44,21J (Delta),8.0,0.0,0.0,0.93555653,"Laboratorio de Genómica Microbiana, Universidad Peruana Cayetano Heredia",Laboratorio de Diagnóstico e Investigación BIOSCIENCE SRL,1.8232422
1647,hCoV-19/Curacao/CW-RIVM-60513/2021,2021/09/07,South America,Curacao,Curacao,,41.0,21J (Delta),AY.44,21J (Delta),8.0,0.0,0.0,0.90208447,National Institute for Public Health and the Environment (RIVM),Dutch COVID-19 response team,1.6835938
1639,hCoV-19/USA/KS-CDC-LC0296312/2021,2021/09/10,North America,USA,Kansas,,41.0,21J (Delta),AY.44,21J (Delta),8.0,0.0,0.0,0.88862836,"Centers for Disease Control and Prevention Division of Viral Diseases, Pathogen Discovery",Laboratory Corporation of America,1.6917725
1600,hCoV-19/Nepal/EPN-B1158/2021,2021/07/29,Asia,Nepal,Lumbini,Banke,41.0,21J (Delta),B.1.617.2,21J (Delta),9.0,0.0,0.0,0.95851487,Center for Molecular Dynamics Nepal,Bheri Hospital,1.5739746
1465,hCoV-19/SolomonIslands/SOL024/2022,2022/01/26,Oceania,Solomon Islands,Solomon Islands,,41.0,21I (Delta),AY.24,21I (Delta),9.0,0.0,0.0,0.77503556,Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL),National Referral Hospital Molecular Laboratory,2.0698242
1464,hCoV-19/SolomonIslands/SOL042/2022,2022/02/20,Oceania,Solomon Islands,Solomon Islands,,41.0,21I (Delta),AY.24,21I (Delta),9.0,0.0,0.0,0.77503556,Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL),National Referral Hospital Molecular Laboratory,2.1383057
1367,hCoV-19/Cambodia/743187/2021,2021/08/22,Asia,Cambodia,Cambodia,,41.0,21A (Delta),AY.30,21A (Delta),5.0,0.0,0.0,0.6851961,"Virology Unit, Institut Pasteur du Cambodge","Virology Unit, Institut Pasteur du Cambodge",1.6397705
1346,hCoV-19/Togo/BL21_C15396/2021,2021/09/16,Africa,Togo,Golfe,Lome,41.0,21A (Delta),B.1.617.2,21A (Delta),8.0,0.0,0.0,0.74236184,Unité Mixte Internationale TransVIHMI (UMI 233 IRD – U1175 INSERM - Université de Montpellier) IRD (Institut de recherche pour le développement),LNR/CHU-SO,1.708252
617,hCoV-19/Gabon/V0846/2020,2020/12/18,Africa,Gabon,Lambarene,,41.0,20C,B.1,20C,4.0,0.0,0.0,-0.02244574,"Department of Emerging Infectious Diseases, Institute of Tropical Medicine, Nagasaki University",Centre de Recherches Medicales de Lambarene,0.96313477
235,hCoV-19/Mexico/OAX_LANGEBIO_IMSS_2194/2021,2021/08/04,North America,Mexico,Oaxaca,,41.0,20A,XB,20A,7.0,0.0,0.0,0.619888,Unidad de Genomica Avanzada,Laboratorio Central de Epidemiologi­a (LCE),1.5904541
145,hCoV-19/Guatemala/32624/2021,2021/05/18,North America,Guatemala,Guatemala,,41.0,19B,A.2.5,19B,5.0,0.0,0.0,0.35668316,"Genomics and Proteomics Departament, Gorgas Memorial Institute For Health Studies","Laboratorio Nacional de Salud, Ministerio de Salud Publica y Asistencia Social",1.376709
3540,hCoV-19/Slovakia/UVZ_PL26_A10_13923/2021,2021/06/14,Europe,Slovakia,Zilina,Cadca,42.0,"20I (Alpha, V1)",B.1.1.7,"20I (Alpha, V1)",6.0,0.0,0.0,0.4524725,"Laboratory of Genomics and Bioinformatics, Comenius University Science Park",Public Health Authority of the Slovak Republic,1.4506836
3530,hCoV-19/Philippines/PH-PGC-69116/2021,2021/07/26,Asia,Philippines,Davao Region,,42.0,"20I (Alpha, V1)",B.1.1.7,"20I (Alpha, V1)",6.0,0.0,0.0,0.40609363,Philippine Genome Center,Southern Philippines Medical Center (SPMC-SNL-MBL),1.5657959
3495,hCoV-19/USA/DC-CDC-LC0064075/2021,2021/05/17,North America,USA,Washington DC,,42.0,"20I (Alpha, V1)",B.1.1.7,"20I (Alpha, V1)",6.0,0.0,0.0,0.4054694,"Centers for Disease Control and Prevention Division of Viral Diseases, Pathogen Discovery",Laboratory Corporation of America,1.3740234
3475,hCoV-19/Iceland/11858/2021,2021/05/31,Europe,Iceland,Capital Region,Reykjavik,42.0,"20I (Alpha, V1)",B.1.1.7,"20I (Alpha, V1)",6.0,0.0,0.0,0.4141604,deCODE genetics,The National University Hospital of Iceland,1.4123535
3458,hCoV-19/Portugal/PT9196/2021,2021/06/13,Europe,Portugal,Portugal,,42.0,"20I (Alpha, V1)",B.1.1.7,"20I (Alpha, V1)",6.0,0.0,0.0,0.4240982,Instituto Nacional de Saude (INSA),H Divino Espirito Santo - Ponta Delgada,1.447998
3455,hCoV-19/Canada/QC-1nIOU-A9162142/2021,2021/05/16,North America,Canada,Quebec,,42.0,"20I (Alpha, V1)",B.1.1.7,"20I (Alpha, V1)",6.0,0.0,0.0,0.39056078,Laboratoire de santé publique du Québec,Laboratoire de santé publique du Québec,1.3712158
3378,hCoV-19/Slovenia/21-9189/2021,2021/05/19,Europe,Slovenia,Gorenjska,,42.0,"20I (Alpha, V1)",B.1.1.7,"20I (Alpha, V1)",7.0,0.0,0.0,0.41866943,"Department of Public Health Microbiology Ljubljana, National Laboratory for Health, Environment and Food","Nationa Laboratory of Health, Environment and Food",1.3793945
3340,hCoV-19/NorthMacedonia/40367/2021,2021/05/20,Europe,North Macedonia,Northeastern Region MK,Kumanovo,42.0,"20I (Alpha, V1)",B.1.1.7,"20I (Alpha, V1)",5.0,0.0,0.0,0.4239857,"Laboratory of virology and molecular diagnostics, Institute of Public Health","Laboratory of virology and molecular diagnostics, Institute of Public Health",1.3822021
3299,hCoV-19/USA/MN-MDH-8831/2021,2021/07/22,North America,USA,Minnesota,,42.0,"20I (Alpha, V1)",B.1.1.7,"20I (Alpha, V1)",6.0,0.0,0.0,0.40524682,"Minnesota Department of Health, Public Health Laboratory",Allina Health Laboratory,1.5548096
3229,hCoV-19/Iran/GRC-T11480/2021,2021/01/27,Asia,Iran,Tehran,,42.0,"20I (Alpha, V1)",B.1.1.7,"20I (Alpha, V1)",7.0,0.0,0.0,0.39301455,"Genetics Research Center, University of Social Welfare and Rehabilitation Sciences","Kariminejad-Najmabadi Pathology & Genetics Center, Tehran, Iran",1.0726318
