id,name,date,region,country,division,location,divergence,clade,pango lineage,emerging lineage,S1 mutations,current frequency,logistic growth,mutational fitness,submitting lab,originating lab,numdate
2576,hCoV-19PeruLIM-INS-3652020,20200519,South America,Peru,Lima,,9.0,20B,B.1.1,20B,1.0,0.0,0.0,-0.008845,Laboratorio de Referencia Nacional de Enteropatógenos. Instituto Nacional de Salud del Perú,Laboratorio de Referencia Nacional de Virus Respiratorio. Instituto Nacional de Salud Perú,0.37841797
2569,hCoV-19NigeriaS222020,20201012,Africa,Nigeria,Lagos,,12.0,20B,B.1.1,20B,1.0,0.0,0.0,0.014563339,"Central Research Laboratory, Nigerian Institute of Medical Research","Centre for Human Virology and Genomics, Microbiology Department, Nigerian Institute of Medical Research",0.7800293
2568,hCoV-19NorthMacedonia141112020,20201005,Europe,North Macedonia,Pelagonia,Prilep,13.0,20B,B.1.1.430,20B,2.0,0.0,0.0,-0.012764896,"Research Center for Genetic Engineering and Biotechnology ""Georgi D. Efremov” , Macedonian Academy of Sciences and Arts",General Hospital - Prilep,0.7609863
2567,hCoV-19IndonesiaJB-GS-WJHL-ITB-WGS1272020,20201211,Asia,Indonesia,West Java,Bandung,16.0,20B,B.1.1,20B,2.0,0.0,0.0,-0.012640839,"West Java Health Laboratory; School of Life Sciences and Technology, Institut Teknologi Bandung",Dinas Kesehatan Kabupaten Bandung,0.9439697
2566,hCoV-19NorthMacedonia102992020,20200818,Europe,North Macedonia,Skopje,,16.0,20B,B.1.1.433,20B,2.0,0.0,0.0,-0.0066629127,"Research Center for Genetic Engineering and Biotechnology ""Georgi D. Efremov” , Macedonian Academy of Sciences and Arts",Institute for Lung Diseases in Children - Skopje,0.62976074
2564,hCoV-19TurkeyCTF_11092020_0792020,20200911,Europe,Turkey,Marmara,,18.0,20B,B.1.1.161,20B,3.0,0.0,0.0,0.10680811,"IU-Cerrahpasa, Cerrahpasa School of Medicine, COVID-19 Lab","IU-Cerrahpasa, Cerrahpasa School of Medicine, COVID-19 Lab",0.6953125
2563,hCoV-19Latvia10192020,20201004,Europe,Latvia,Latvia,,19.0,20B,B.1.1.429,20B,1.0,0.0,0.0,0.0029983686,Latvian Biomedical Research and Study Centre,Centrālā Laboratorija,0.7581787
2562,hCoV-19MadagascarIPM-020692020,20200326,Africa,Madagascar,Analamanga,,8.0,20B,B.1.1,20B,1.0,0.0,0.0,-0.00674767,Institut Pateur de Dakar,"Virology Unit, Institut Pasteur de Madagascar",0.23083496
2560,hCoV-19PalestineAAS402020,20201130,Asia,Palestine,Bethlehem,Bethlehem,25.0,20B,B.1.1.50,20B,2.0,0.0,0.0,0.030613035,"Faculty of Medicine, Al-Quds University","Faculty of Medicine, Al-Quds University",0.9139404
2559,hCoV-19PalestineAAS442021,20210104,Asia,Palestine,Ramallah and al-Bireh Governorate,Ramallah,22.0,20B,B.1.1.50,20B,2.0,0.0,0.0,0.044104923,"Faculty of Medicine, Al-Quds University","Faculty of Medicine, Al-Quds University",1.0096436
2558,hCoV-19Palestine662020,20200624,Asia,Palestine,Nablus,,15.0,20B,B.1.1.50,20B,1.0,0.0,0.0,-0.0072925617,Molecular Genetics Lab,Palestinian Ministry of Health,0.47680664
2557,hCoV-19JapanPG-03982020,20200401,Asia,Japan,Kansai,,10.0,20B,B.1.1.48,20B,1.0,0.0,0.0,-0.04660437,"Pathogen Genomics Center, National Institute of Infectious Diseases",Sakai City Institute of Public Health,0.24731445
2554,hCoV-19Azerbaijanun-ChVir24287_2652020,20201209,Europe,Azerbaijan,Azerbaijan,,21.0,20B,B.1.1.10,20B,1.0,0.0,0.0,-0.0045935,"Charité Universitätsmedizin Berlin, Institut für Virologie",Ministry of Health of the Republic of Azerbaijan,0.93847656
2553,hCoV-19AzerbaijanAghayev-122021,20210301,Europe,Azerbaijan,Azerbaijan,,25.0,20B,B.1.1.10,20B,1.0,0.0,0.0,0.0533467,National Hematology and Transfusiology Center,National Hematology and Transfusiology Center,1.1629639
2551,hCoV-19Azerbaijanun-ChVir24287_592020,20201021,Europe,Azerbaijan,Azerbaijan,,23.0,20B,B.1.1.10,20B,2.0,0.0,0.0,0.052985992,"Charité Universitätsmedizin Berlin, Institut für Virologie",Ministry of Health of the Republic of Azerbaijan,0.8046875
2550,hCoV-19Azerbaijanun-ChVir80692020,20200519,Europe,Azerbaijan,Azerbaijan,,20.0,20B,B.1.1.10,20B,3.0,0.0,0.0,-0.018675974,"Charité Universitätsmedizin Berlin, Institut für Virologie",Ministry of Health of the Republic of Azerbaijan,0.37841797
2548,hCoV-19NigeriaFC-CV5282020,20200808,Africa,Nigeria,Abuja,,18.0,20B,L.3,20B,2.0,0.0,0.0,0.03852745,"African Centre of Excellence for Genomics of Infectious Diseases (ACEGID), Redeemer's University",Nigeria Centre for Disease Control (NCDC),0.602417
2547,hCoV-19TogoNMIMR-TG-TGS-015-212020,20201222,Africa,Togo,Togo,,24.0,20B,L.3,20B,2.0,0.0,0.0,0.036488023,"Immunology, Noguchi Memorial Institute for Medical Research","Immunology, Noguchi Memorial Institute for Medical Research",0.973999
2546,hCoV-19NigeriaISTH-E02022020,20200827,Africa,Nigeria,Edo,,16.0,20B,B.1.1.10,20B,1.0,0.0,0.0,-0.009669146,"""Irrua Specialist Teaching Hospital, ISTH, and the Bernhard Nocht Institute for Tropical Medicine, BNITM""","Irrua Specialist Teaching Hospital, ISTH",0.65441895
2545,hCoV-19Azerbaijanun-ChVir24287_2392020,20200805,Europe,Azerbaijan,Azerbaijan,,15.0,20B,B.1.1.10,20B,2.0,0.0,0.0,-0.012834148,"Charité Universitätsmedizin Berlin, Institut für Virologie",Ministry of Health of the Republic of Azerbaijan,0.5942383
2544,hCoV-19CanadaNS-NML-22892020,20200517,North America,Canada,Nova Scotia,,14.0,20B,L.1,20B,1.0,0.0,0.0,0.014073233,National Microbiology Laboratory (NML),NS-QEII Health Sciences Centre,0.3729248
2543,hCoV-19CaboVerdeMindelo_001702021,20210102,Africa,Cabo Verde,Nossa Senhora da Luz,Mindelo,18.0,20B,B.1.1.10,20B,2.0,0.0,0.0,0.01376835,Institut Pasteur de Dakar,Virology Laboratory of São Vicente,1.0041504
2538,hCoV-19JordanSEARCH-55012020,20200914,Asia,Jordan,Amman,,15.0,20B,B.1.1.312,20B,1.0,0.0,0.0,-0.0094268555,Andersen lab at Scripps Research,Biolab Diagnostic Laboratories,0.7034912
2537,hCoV-19JordanIR-ALSR-51902020,20201005,Asia,Jordan,Irbid,,16.0,20B,B.1.1.312,20B,1.0,0.0,0.0,-0.009588332,Andersen lab at Scripps Research,Biolab Diagnostic Laboratories,0.7609863
2536,hCoV-19JordanBiolab00662021,20210203,Asia,Jordan,Amman,,21.0,20B,B.1.1.312,20B,1.0,0.0,0.0,-0.012336589,Biolab Diagnostic Laboratories,Biolab Diagnostic Laboratories,1.0917969
2535,hCoV-19ZimbabweZW-159542020,20200727,Africa,Zimbabwe,Zimbabwe,,15.0,20B,B.1.1.62,20B,1.0,0.0,0.0,0.046462,Quadram Institute Bioscience,National Microbiology Reference Laboratory,0.56970215
2532,hCoV-19Mongolia1839972021,20210314,Asia,Mongolia,Mongolia,,24.0,20B,B.1.1.46,20B,4.0,0.0,0.0,0.03047717,National Center for Communicable Diseases (NCCD) National Influenza Center,National Center for Communicable Diseases (NCCD) National Influenza Center,1.1986084
2531,hCoV-19Mongolia1012372021,20210215,Asia,Mongolia,Mongolia,,26.0,20B,B.1.1.46,20B,5.0,0.0,0.0,0.024446907,National Center for Communicable Diseases (NCCD) National Influenza Center,National Center for Communicable Diseases (NCCD) National Influenza Center,1.1246338
2530,hCoV-19Mongolia117002021,20210107,Asia,Mongolia,Mongolia,,26.0,20B,B.1.1,20B,4.0,0.0,0.0,0.030446908,National Center for Communicable Diseases (NCCD) National Influenza Center,National Center for Communicable Diseases (NCCD) National Influenza Center,1.0178223
2529,hCoV-19UnitedArabEmiratesBTC-46162020,20201228,Asia,United Arab Emirates,Abu Dhabi,,23.0,20B,B.1.1,20B,1.0,0.0,0.0,-0.019520493,"BTC, Khalifa University","BTC, Khalifa University",0.9904785
2528,hCoV-19IrelandD-CFS11-2317532020,20200626,Europe,Ireland,Dublin,,12.0,20B,B.1.1,20B,1.0,0.0,0.0,-0.012985272,"University College Dublin, CFS, School of Public Health",Mater Misericordiae University Hospital Dublin,0.4822998
2527,hCoV-19Ukraine2031003602020,20200425,Europe,Ukraine,Ukraine,,14.0,20B,B.1.1,20B,1.0,0.0,0.0,0.020058364,"Respiratory Virus Unit, Microbiology Services Colindale, Public Health England","National Laboratory for InfluenzaVirology reference laboratory, Public Health Center of the Ministry of Health of Ukraine",0.3128662
2522,hCoV-19GuatemalaASI020272021,20210226,North America,Guatemala,Guatemala City,,19.0,20B,B.1.1.368,20B,1.0,0.0,0.0,0.019427188,"Asociación de Salud IntegralClínica Familiar ""Luis Ángel García""",Hospital General San Juan de Dios,1.1547852
2521,hCoV-19GuatemalaASI020522021,20210319,North America,Guatemala,Jalapa,Mataquescuintla,19.0,20B,B.1.1.368,20B,1.0,0.0,0.0,0.019427188,"Asociación de Salud IntegralClínica Familiar ""Luis Ángel García""",Hospital General San Juan de Dios,1.2122803
2520,hCoV-19GuatemalaASI20442021,20210225,North America,Guatemala,Guatemala,Guatemala,20.0,20B,B.1.1.368,20B,1.0,0.0,0.0,0.019427188,"Asociación de Salud Integral  Clínica Familiar ""Luis Ángel García""",Hospital General San Juan de Dios,1.1520996
2519,hCoV-19HungaryMH-14212020,20200424,Europe,Hungary,Pest County,,13.0,20B,B.1.1.87,20B,1.0,0.0,0.0,0.00938019,"National Laboratory of Virology, Szentágothai Research Centre",Hungarian Defence Forces Military Medical Centre,0.3100586
2517,hCoV-19ItalyAPU-IZSPB-196PT2020,20200828,Europe,Italy,Apulia,Bari,14.0,20B,B.1.1.229,20B,1.0,0.0,0.0,0.012984959,Istituto Zooprofilattico Sperimentale della Puglia e della Basilicata,"I.R.C.C.S. ""S. De Bellis"" - Ente Ospedaliero",0.6571045
2516,hCoV-19Tunisia12802021,20210106,Africa,Tunisia,Tunis,,25.0,20B,B.1.1,20B,1.0,0.0,0.0,-0.021773646,"1-Clinical and Experimental Pharmacology Lab, LR16SP02, National Center of Pharmacovigilance, University of Tunis El Manar, Tunis, Tunisia. 2-Neurodegenerative diseases and psychiatric troubles, LR18SP03, Razi Hospital, University of Tunis El Manar, Tunis, Tunisia. 3- Ministry of Health, National Observatory of New and Emerging Diseases, 1006, Tunis, Tunisia","1-Laboratory of Microbiology, National Reference Lab, Charles Nicolle Hospital; 2-University of Tunis ElManar, Faculty of Medicine of Tunis, LR99ES09, Tunis, Tunisia",1.0150146
2515,hCoV-19USAID-UI-IIDS-U17382021,20210312,North America,USA,Idaho,Latah County,30.0,20B,B.1.1,20B,3.0,0.0,0.0,0.095728025,University of Idaho IIDS GBRC,Gritman Medical Center,1.1931152
2510,hCoV-19Ecuador528722020,20200529,South America,Ecuador,Los Rios EC,Ventanas,8.0,20B,B.1.1,20B,1.0,0.0,0.0,-0.00674767,INSPI - Charité,Instituto Nacional de Investigación en Salud Pública - INSPI,0.40576172
2509,hCoV-19GuatemalaGUA-LNS-526282020,20201117,North America,Guatemala,Quiche,Uspantan,11.0,20B,B.1.1.368,20B,1.0,0.0,0.0,-0.006470914,Laboratorio Nacional de Salud,Laboratorio Nacional de Salud,0.87841797
2508,hCoV-19RussiaSPE-RII-MH14824S2021,20210221,Europe,Russia,Saint-Petersburg,Saint-Petersburg,23.0,20B,B.1.1.525,20B,4.0,0.0,0.0,0.19930252,WHO National Influenza Centre Russian Federation,HELIX LLC,1.1411133
2507,hCoV-19CuracaoCW-RIVM-116532021,20210125,South America,Curacao,Curacao,,26.0,20B,B.1.1,20B,2.0,0.0,0.0,0.043824106,National Institute for Public Health and the Environment (RIVM),Dutch COVID-19 response team,1.0671387
2506,hCoV-19Belgiumrega-05134302020,20200514,Europe,Belgium,Leuven,Heverlee,17.0,20B,B.1.1.5,20B,1.0,0.0,0.0,-0.01578001,"KU Leuven, Rega Institute, Clinical and Epidemiological Virology","KU Leuven, Rega Institute, Clinical and Epidemiological Virology",0.3647461
2503,hCoV-19Bulgaria372020,20200512,Europe,Bulgaria,Pazardzhik,,11.0,20B,B.1.1.218,20B,1.0,0.0,0.0,-0.007103703,NRL-HIV,"National Reference Laboratory ""Influenza and acute respiratory diseases""",0.35925293
2502,hCoV-19SerbiaNis-0851327082020,20200826,Europe,Serbia,Nis,,15.0,20B,B.1.1.218,20B,1.0,0.0,0.0,-0.009856357,"Veterinary Specialized Institute ""Kraljevo"", Serbia","Veterinary Specialized Instute ""Nis""",0.6516113
2501,hCoV-19NewZealand20CV02802020,20200326,Oceania,New Zealand,Hawkes Bay,,9.0,20B,B.1.1,20B,1.0,0.0,0.0,-0.00974767,Institute of Environmental Science and Research (ESR),Canterbury Health Laboratories,0.23083496
2498,hCoV-19BoliviaSAN-UPCH-10462020,20200902,South America,Bolivia,Santa Cruz BO,,27.0,20B,B.1.1.274,20B,2.0,0.0,0.0,0.076029375,"Laboratorio de Genómica Microbiana, Universidad Peruana Cayetano Heredia",Laboratorio de Diagnóstico e Investigación BIOSCIENCE SRL,0.67077637
2497,hCoV-19BoliviaBeni-GM3-12021,20210411,South America,Bolivia,Beni,,28.0,20B,B.1.1,20B,2.0,0.0,0.0,0.07342483,"Microbiologia Molecular, Instituto SELADIS, Universidad Mayor de San Andrés","Laboratorio de Biologia Molecular, Hospital General de Guayaramerin, Beni, Bolivia",1.2753906
2496,hCoV-19USAGA-CDC-3900665-0012020,20201107,North America,USA,Georgia,,18.0,20B,B.1.1.186,20B,2.0,0.0,0.0,0.07483259,"Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention",GA Department of Public Health Laboratory,0.8510742
2494,hCoV-19KyrgyzstanChVir-341122020,20200715,Asia,Kyrgyzstan,Jalal-Abad,,17.0,20B,B.1.1,20B,2.0,0.0,0.0,-0.015801974,"Charité Universitätsmedizin Berlin, Institut für Virologie",Department of Disease Prevention and State Sanitary and Epidemiological Surveillance of the Ministry of Health of the Kyrgyz Republic,0.53686523
2493,hCoV-19TurkeyAnkara_GUMV_419542020,20201022,Europe,Turkey,Ankara,,17.0,20B,B.1.1,20B,1.0,0.0,0.0,-0.0025543945,"Gazi University Faculty of Medicine, Medical Virology Laboratory","Gazi University Faculty of Medicine, Medical Virology Laboratory",0.80737305
2491,hCoV-19IndiaTG-CCMB-AR2502020,20201009,Asia,India,Telangana,,21.0,20B,B.1.1.326,20B,2.0,0.0,0.0,0.06357463,CSIR-Centre for Cellular and Molecular Biology-INSACOG,CSIR-Centre for Cellular and Molecular Biology,0.7718506
2490,hCoV-19SomaliaCV12322020,20200609,Africa,Somalia,Awdal,,19.0,20B,B.1.1.326,20B,1.0,0.0,0.0,0.044236504,"African Centre of Excellence for Genomics of Infectious Diseases (ACEGID), Redeemer’s University",National Institute of Health (NIH) - Federal Government of Somalia,0.43579102
2488,hCoV-19SaudiArabiaKAIMRC-S882020,20201219,Asia,Saudi Arabia,Riyadh,,21.0,20B,B.1.1,20B,6.0,0.0,0.0,0.10821838,"Infectious Diseases Research, King Abdullah International Medical Research Center (KAIMRC), Riyadh, Saudi Arabia","Clinical Microbiology Lab, King Abdulaziz Medical City, Ministry of National Guard – Health Affairs, Riyadh, Saudi Arabia",0.9658203
2487,hCoV-19Bahrain6001188222021,20210405,Asia,Bahrain,Bahrain,,25.0,20B,B.1.1,20B,4.0,0.0,0.0,0.1620453,"Communicable Disease Laboratory, Public Health Directorate","Communicable Disease Laboratory, Public Health Directorate",1.2589111
2485,hCoV-19UnitedArabEmirates40262020,20201120,Asia,United Arab Emirates,Abu Dhabi,,16.0,20B,B.1.1.241,20B,1.0,0.0,0.0,-0.017792188,"BTC, Khalifa University","BTC, Khalifa University",0.8865967
2484,hCoV-19MadagascarIPM-036922020,20200409,Africa,Madagascar,Atsinanana,,10.0,20B,B.1.1,20B,1.0,0.0,0.0,-0.00974767,Institut Pateur de Dakar,"Virology Unit, Institut Pasteur de Madagascar",0.26916504
2482,hCoV-19LebanonLAU-R172020,20200502,Asia,Lebanon,Lebanon,,12.0,20B,B.1.1.323,20B,1.0,0.0,0.0,-0.1751675,Multi-Omics Laboratory - School of Pharmacy - Lebanese American University,LAUMC-Rizk Hospital,0.33190918
2481,hCoV-19MexicoPUE-InDRE-172020,20200315,North America,Mexico,Puebla,,9.0,20B,B.1.1,20B,1.0,0.0,0.0,-0.17519267,Instituto de Diagnostico y Referencia Epidemiologicos (INDRE),Instituto de Diagnostico y Referencia Epidemiologicos (INDRE),0.20080566
2479,hCoV-19AustraliaACT00942020,20201219,Oceania,Australia,Australian Capital Territory,,17.0,20B,B.1.1.263,20B,1.0,0.0,0.0,0.00175203,Schwessinger Lab,ACT Pathology,0.9658203
2478,hCoV-19UnitedArabEmiratesH182020,20200425,Asia,United Arab Emirates,Abu Dhabi,,9.0,20B,B.1.1.263,20B,1.0,0.0,0.0,0.01375203,Alsafar - Khalifa University Abu Dhabi,Alsafar - Khalifa University Abu Dhabi,0.3128662
2476,hCoV-19MongoliaUB-390402020,20200510,Asia,Mongolia,Mongolia,,17.0,20B,B.1.1,20B,2.0,0.0,0.0,-0.02174767,National Center for Communicable Diseases (NCCD) National Influenza Center,National Center for Communicable Diseases (NCCD) National Influenza Center,0.35388184
2475,hCoV-19ChileRM-1565672020,20200820,South America,Chile,Region Metropolitana de Santiago,Santiago CL,16.0,20B,B.1.1,20B,1.0,0.0,0.0,-0.018640324,Instituto de Salud Publica de Chile,Genetica Molecular and Subdepartamento de Virologia ISP Chile,0.6352539
2473,hCoV-19RussiaSVE-RII-MH202S2020,20200717,Europe,Russia,Sverdlovsk,Yekaterinburg,16.0,20B,B.1.1,20B,1.0,0.0,0.0,-0.009642164,WHO National Influenza Centre Russian Federation,UMMC-Health,0.5423584
2472,hCoV-19UnitedArabEmiratesBTC-40942020,20200424,Asia,United Arab Emirates,Abu Dhabi,,12.0,20B,B.1.1.409,20B,1.0,0.0,0.0,0.01325993,"BTC, Khalifa University","BTC, Khalifa University",0.3100586
2471,hCoV-19Bahamas338262020,20200728,North America,Bahamas,Bahamas,,16.0,20B,B.1.1.192,20B,1.0,0.0,0.0,-0.015808724,"Laboratory of Respiratory Viruses and Measles, Oswaldo Cruz Institute, FIOCRUZ",Reference Laboratory of the Ministry of Health,0.5723877
2470,hCoV-19GhanaWACCBIP-GS1712020,20200820,Africa,Ghana,Greater Accra,,14.0,20B,B.1.1,20B,1.0,0.0,0.0,-0.0032792196,"West African Centre for Cell Biology of Infectious Pathogens (WACCBIP), University of Ghana, Volta Road, Legon-Accra, Ghana","West African Centre for Cell Biology of Infectious Pathogens (WACCBIP), University of Ghana, Accra, Ghana",0.6352539
2469,hCoV-19GuangxiNAN.20-10082020,20200331,Asia,China,Guangxi,Nanning,9.0,20B,B.1.1,20B,1.0,0.0,0.0,-0.006800777,"Key Laboratory of Infectious Diseases,Nanning Health Commission.","Molecular Diagnostics Lab，Affiliated Infectious Disease Hospital of Nanning, Guangxi Medical University",0.24450684
2468,hCoV-19DenmarkSSI-012020,20200227,Europe,Denmark,Hovedstaden,Copenhagen,8.0,20B,B.1.1,20B,1.0,0.0,0.0,-0.00674767,Statens Serum Institute,"Department of Virus and Microbiological Special diagnostics, Statens Serum Institut, Copenhagen, Denmark.",0.15441895
2467,hCoV-19UkraineLutsk_8242020,20200804,Europe,Ukraine,Volyn,Lutsk,13.0,20B,B.1.1.325,20B,1.0,0.0,0.0,-0.01269147,"Department of Respiratory and other Viral Infections of L.V.Gromashevsky Institute of Epidemiology & Infectious Diseases NAMS of Ukrainе, JSC ""Farmak""",Department of Respiratory and other Viral Infections of L.V.Gromashevsky Institute of Epidemiology & Infectious Diseases NAMS of Ukrainе,0.59155273
2466,hCoV-19MongoliaUB-99292020,20200512,Asia,Mongolia,Mongolia,,12.0,20B,B.1.1,20B,1.0,0.0,0.0,-0.01274767,National Center for Communicable Diseases (NCCD) National Influenza Center,National Center for Communicable Diseases (NCCD) National Influenza Center,0.35925293
2465,hCoV-19SriLankaCDR1942020,20200323,Asia,Sri Lanka,Kalutara,,12.0,20B,B.1.1,20B,1.0,0.0,0.0,0.01142633,Centre for Dengue Research,Centre for Dengue Research,0.22265625
2464,hCoV-19NigeriaLagos012020,20200228,Africa,Nigeria,Lagos,,8.0,20B,B.1.1,20B,1.0,0.0,0.0,-0.00974767,"African Centre of Excellence for Genomics of Infectious Diseases (ACEGID), Redeemer's University, Ede, Osun State, Nigeria","Centre for Human and Zoonotic Virology (CHAZVY), College of Medicine University of LagosLagos University Teaching Hospital (LUTH), part of the Laboratory Network of the Nigeria Centre for Disease Control (NCDC)",0.15710449
2463,hCoV-19CyprusBMVUCY992020,20200413,Europe,Cyprus,Cyprus,,9.0,20B,B.1.1,20B,2.0,0.0,0.0,-0.01274767,"Laboratory of Biotechnology and Molecular Virology, University of Cyprus",Famagusta General Hospital,0.2800293
2462,hCoV-19PhilippinesPH-RITM-7152020,20200809,Asia,Philippines,Manila,,13.0,20B,B.1.1.63,20B,1.0,0.0,0.0,0.028906953,Research Institute for Tropical Medicine,MAKATI CITY HEALTH OFFICE,0.6052246
2461,hCoV-19Oman2430602020,20200704,Asia,Oman,North Sharqiyah,Ibra,12.0,20B,B.1.1,20B,1.0,0.0,0.0,0.007000217,Oman-National Influenza Center-Department of Microbiology and Immunology-SQUH,Oman-NIC,0.5041504
2460,hCoV-19PortugalPT16102020,20200707,Europe,Portugal,Portugal,,12.0,20B,B.1.1.421,20B,1.0,0.0,0.0,0.001034229,Instituto Nacional de Saude (INSA),H Beatriz Angelo,0.51501465
2459,hCoV-19GuineaConakry_IPG161852020,20201209,Africa,Guinea,Conakry,,20.0,20B,B.1.1,20B,1.0,0.0,0.0,-0.0044144294,Institut Pateur de Dakar,Institut Pasteur de Guinée,0.93847656
2458,hCoV-19CanadaMB-NML-7952020,20200615,North America,Canada,Manitoba,,12.0,20B,B.1.1,20B,1.0,0.0,0.0,-0.01574767,National Microbiology Laboratory (NML),Cadham Provincial Laboratory,0.45214844
2457,hCoV-19GuineaConakry_IPG0022020,20200401,Africa,Guinea,Conakry,,10.0,20B,B.1.1,20B,1.0,0.0,0.0,0.0204565,Institut Pateur de Dakar,Institut Pasteur de Guinée,0.24731445
2456,hCoV-19KazakhstanKZY-CSP-9160_S582020,20200630,Asia,Kazakhstan,Kyzylorda Region,Baikonur,12.0,20B,B.1.1,20B,1.0,0.0,0.0,0.050579347,"Federal State Budgetary Institution “Centre for Strategic Planning and Management of Biomedical Health Risks” of the Federal Medical Biological Agency, Laboratory for advanced molecular diagnostics of human diseases.","Chief Federal State Budgetary Healthcare Institution “Centre of Hygiene and Epidemiology” of the Federal Medical Biological Agency, Central laboratory of microbiological and clinical diagnostic tests",0.49316406
2455,hCoV-19USASD-SDPHL-00042020,20200707,North America,USA,South Dakota,,13.0,20B,B.1.1.251,20B,3.0,0.0,0.0,-0.012841378,South Dakota Public Health Laboratory,Cheyenne River Health Center,0.51501465
2454,hCoV-19USAAR-QDX-21322020,20200318,North America,USA,Arkansas,,8.0,20B,B.1.1,20B,1.0,0.0,0.0,-0.00974767,Quest Diagnostics,Quest Diagnostics,0.20898438
2453,hCoV-19IndiaTG-CCMB-OM182020,20200518,Asia,India,Telangana,Hyderabad IN,14.0,20B,B.1.1.306,20B,4.0,0.0,0.0,-0.010088436,CSIR-Centre for Cellular and Molecular Biology,Osmania Medical College,0.37573242
2452,hCoV-19GabonL07272020,20200507,Africa,Gabon,Lambarene,,17.0,20B,B.1.1,20B,2.0,0.0,0.0,-0.03074767,"Department of Emerging Infectious Diseases, Institute of Tropical Medicine, Nagasaki University",Centre de Recherches Medicales de Lambarene,0.34558105
2451,hCoV-19Bulgaria062020,20200322,Europe,Bulgaria,Pleven,,10.0,20B,B.1.1.192,20B,1.0,0.0,0.0,-0.00974767,NRL-HIV,"National Reference Laboratory ""Influenza and acute respiratory diseases""",0.2199707
2450,hCoV-19Oman5202785682020,20201119,Asia,Oman,Muscat,,19.0,20B,B.1.1.391,20B,1.0,0.0,0.0,0.033122066,Oman-National Influenza Center,Oman-NIC,0.88391113
2449,hCoV-19PortugalPT17042020,20200824,Europe,Portugal,Portugal,,14.0,20B,B.1.1.394,20B,2.0,0.0,0.0,-0.0096473005,Instituto Nacional de Saude (INSA),H Vila Franca Xira,0.64611816
2448,hCoV-19RussiaMOW-RII-MH1988S2020,20200526,Europe,Russia,Moscow Oblast,,11.0,20B,B.1.1,20B,2.0,0.0,0.0,-0.015712334,WHO National Influenza Centre Russian Federation,Pathogenic Microorganisms Variability Laboratory,0.397583
2447,hCoV-19UnitedArabEmiratesBTC-185-Medi_S222020,20200809,Asia,United Arab Emirates,Abu Dhabi,,15.0,20B,B.1.1,20B,2.0,0.0,0.0,-0.009469627,"BTC, Khalifa University","BTC, Khalifa University",0.6052246
2446,hCoV-19ItalyLOM-INMI-94912020,20200227,Europe,Italy,Lombardy,,7.0,20B,B.1.1,20B,1.0,0.0,0.0,-0.00674767,"Laboratory of Virology, INMI Lazzaro Spallanzani IRCCS","Molecular Virology Unit, Fondazione IRCCS Policlinico San Matteo , Pavia",0.15441895
2445,hCoV-19ZimbabweZW-341392020,20201019,Africa,Zimbabwe,Zimbabwe,,16.0,20B,B.1.1,20B,3.0,0.0,0.0,-0.00346877,Quadram Institute Bioscience,National Microbiology Reference Laboratory,0.79919434
2444,hCoV-19CanadaON-S15122020,20200830,North America,Canada,Ontario,Toronto,14.0,20B,B.1.1.434,20B,1.0,0.0,0.0,0.018048545,McMaster University,Toronto Invasive Bacterial Diseases Network,0.66259766
2443,hCoV-19CrimeaCRIE-L189B0546b2021,20210402,Europe,Ukraine,Crimea,,16.0,20B,B.1,20B,1.0,0.0,0.0,0.053696714,Group of Genomics and Postgenomic Technologies of Central Research Institute of Epidemilology,"Molecular diagnostic laboratory of Federal Budget Institution of Science ""Central Research Institute of Epidemiology"" of The Federal Service on Customers' Rights Protection and Human Well-being Surveillance",1.2507324
2352,hCoV-19LuxembourgLNS59298632021,20211108,Europe,Luxembourg,Luxembourg,,34.0,21J (Delta),AY.43,21J (Delta),8.0,0.0,0.0,0.9475264,"Laboratoire national de sante, Microbiology, Microbial Genomics Platform",Hospital Center Luxembourg,1.8533936
2351,hCoV-19KosovoCO-00733-XXK000_98_02_Pe_Niph_20222022,20220108,Europe,Albania,Krume,,36.0,21J (Delta),AY.43,21J (Delta),8.0,0.0,0.0,0.9535264,"Department of Microbiology, National Institute of Public Health of Kosovo","Department of Microbiology, National Institute of Public Health of Kosovo",2.0205078
2350,hCoV-19SlovakiaUKBA-78742021,20211222,Europe,Slovakia,Trenčín,Ilava,39.0,21J (Delta),AY.43,21J (Delta),9.0,0.0,0.0,0.9798828,"Faculty of Mathematics, Physics and Informatics, Comenius University, Bratislava","Institute of Virology, Biomedical Research Center of the Slovak Academy of Sciences, Bratislava",1.973999
2349,hCoV-19Sweden20027262642021,20211109,Europe,Sweden,Vastra Gotaland,Skovde,37.0,21J (Delta),AY.43,21J (Delta),7.0,0.0,0.0,1.0160578,UnilabsEskilstunaSweden,SwedenVastragotalandUnilabs,1.8562012
2348,hCoV-19EquatorialGuineaC226332021,20211209,Africa,Equatorial Guinea,Equatorial Guinea,,39.0,21J (Delta),AY.43,21J (Delta),8.0,0.0,0.0,0.94163704,Swiss Tropical and Public Health Institute,Laboratorio de Investigaciones de Baney,1.9383545
2347,hCoV-19PortugalPT215402021,20211115,Europe,Portugal,Portugal,,38.0,21J (Delta),AY.43.9,21J (Delta),9.0,0.0,0.0,0.957384,Instituto Nacional de Saude (INSA),H Divino Espirito Santo - Ponta Delgada,1.8725586
